statenum,casenum,numfatal,speeding,body,class
1,245,1,0,14,large
20,19,2,0,4,small
26,515,1,0,16,large
34,285,1,0,14,large
46,98,5,1,20,large
51,255,1,0,6,small
53,126,1,0,34,large
6,172,1,0,4,small
12,103,1,0,4,small
17,719,1,1,14,large
18,379,1,0,34,large
39,738,1,0,20,large
41,103,1,1,14,large
8,244,1,0,4,small
26,32,1,0,34,large
26,820,1,0,14,large
6,3054,1,0,14,large
13,238,1,1,34,large
35,241,1,0,4,small
48,3101,3,0,14,large
12,2766,1,0,6,small
47,27,3,0,14,large
47,715,1,0,34,large
17,357,1,0,14,large
28,99,1,0,4,small
46,19,1,0,34,large
6,935,1,1,14,large
15,1,1,1,20,large
53,205,1,0,20,large
54,184,1,0,2,small
4,393,1,0,14,large
17,768,1,0,4,small
40,298,1,1,4,small
49,19,4,1,4,small
53,52,1,1,21,large
1,837,1,0,4,small
6,1377,2,1,34,large
6,2738,1,0,14,large
9,103,2,0,14,large
13,778,1,0,4,small
17,538,4,0,6,small
40,425,1,0,14,large
50,17,1,0,6,small
51,657,1,0,4,small
56,3,1,0,4,small
6,3299,1,0,34,large
40,433,1,0,14,large
48,676,1,0,21,large
48,1251,1,0,14,large
6,682,1,0,4,small
6,900,1,0,14,large
6,2017,1,0,6,small
12,1810,1,0,4,small
34,6,1,0,34,large
40,243,1,0,4,small
6,234,1,0,34,large
12,2177,2,0,4,small
28,321,1,0,4,small
45,654,1,0,4,small
53,253,1,0,4,small
6,456,2,0,34,large
12,821,1,0,34,large
48,1605,1,0,14,large
48,2453,1,1,15,large
8,432,1,0,34,large
15,15,1,0,6,small
18,340,1,0,6,small
24,232,1,0,4,small
39,601,1,0,6,small
45,257,1,1,2,small
47,203,1,0,3,small
6,566,1,0,2,small
18,54,1,1,14,large
38,74,1,1,14,large
48,2057,1,0,4,small
6,2915,1,1,2,small
6,3115,1,0,15,large
12,2159,1,0,14,large
13,982,1,1,34,large
48,168,1,0,34,large
48,979,1,0,4,small
50,27,1,0,4,small
51,731,1,0,34,large
13,1393,1,0,14,large
18,222,2,0,34,large
51,610,1,1,4,small
37,779,1,1,14,large
37,1009,1,0,4,small
13,649,1,0,14,large
17,149,1,0,20,large
24,51,1,0,14,large
4,31,1,0,14,large
25,37,1,0,14,large
28,587,1,0,14,large
40,332,1,0,34,large
49,79,1,0,14,large
22,671,1,0,34,large
37,1029,1,1,15,large
45,731,1,0,14,large
26,568,1,0,4,small
39,938,1,0,14,large
48,3341,1,0,16,large
51,109,2,0,34,large
53,210,1,0,1,small
9,2,1,0,4,small
13,1155,1,0,34,large
51,677,1,1,5,small
1,548,1,1,2,small
5,6,1,0,34,large
9,175,1,0,4,small
13,157,2,0,4,small
13,357,1,1,4,small
18,837,1,0,2,small
39,21,1,1,14,large
12,2273,1,0,3,small
37,49,1,0,4,small
37,453,1,0,6,small
45,843,1,1,4,small
48,3091,1,0,2,small
51,294,1,0,34,large
27,286,1,0,4,small
36,113,1,0,15,large
41,221,1,0,14,large
47,346,1,0,4,small
48,712,1,0,4,small
6,1736,1,1,4,small
8,91,2,0,15,large
21,648,1,0,34,large
40,171,1,0,34,large
42,139,1,1,4,small
42,1072,1,0,4,small
48,678,1,0,34,large
1,292,1,0,15,large
13,103,2,0,34,large
21,682,1,0,4,small
24,498,1,1,4,small
38,73,1,0,67,large
6,214,1,0,34,large
12,2958,1,0,34,large
34,549,1,0,14,large
39,1099,1,1,14,large
40,58,1,0,2,small
42,481,1,0,3,small
1,773,1,0,34,large
24,405,1,0,14,large
47,508,1,1,4,small
6,1580,1,0,4,small
6,1889,1,1,4,small
18,163,1,0,4,small
24,413,1,1,14,large
26,603,1,0,34,large
37,836,1,1,4,small
47,270,1,0,14,large
4,832,4,0,4,small
6,2550,1,0,3,small
13,256,1,0,5,small
22,662,2,1,4,small
28,126,1,0,34,large
48,1222,1,0,34,large
48,2274,1,0,4,small
12,1664,1,0,4,small
4,762,1,0,8,small
32,214,1,1,14,large
36,226,1,0,6,small
40,551,1,0,14,large
48,264,1,0,2,small
12,2534,1,0,4,small
21,196,1,0,4,small
36,801,1,0,4,small
6,1994,1,0,3,small
34,166,1,0,21,large
34,401,1,0,14,large
37,939,1,0,34,large
45,489,1,1,4,small
48,796,1,0,14,large
48,3049,1,0,15,large
4,167,1,0,16,large
12,2715,1,0,4,small
13,11,1,0,2,small
17,404,1,0,15,large
6,1007,1,0,15,large
6,2050,1,1,20,large
12,704,1,0,4,small
20,365,1,0,16,large
22,657,1,1,2,small
36,716,1,0,14,large
48,2810,1,1,34,large
8,585,1,0,14,large
12,724,1,0,4,small
15,13,1,0,20,large
18,832,1,0,21,large
28,602,1,0,34,large
1,864,1,0,4,small
4,346,1,1,14,large
6,2243,1,0,4,small
8,98,1,0,34,large
19,119,1,0,34,large
53,320,2,1,16,large
6,1397,1,1,6,small
6,1399,1,0,4,small
6,2235,1,0,4,small
6,2478,1,0,34,large
12,2456,1,1,15,large
12,2485,1,0,14,large
39,165,1,0,34,large
6,3056,1,0,4,small
12,696,2,0,6,small
17,259,1,1,15,large
17,740,1,1,4,small
22,37,1,1,34,large
34,26,1,0,34,large
48,2517,1,0,1,small
49,50,1,0,34,large
6,1833,1,0,14,large
6,3064,1,1,4,small
12,2272,1,0,20,large
17,823,1,0,4,small
47,653,1,0,4,small
1,481,1,0,14,large
28,608,1,0,4,small
29,539,1,0,4,small
45,124,1,0,4,small
48,301,1,0,14,large
48,324,1,1,34,large
13,600,1,1,2,small
36,636,2,0,1,small
39,486,1,1,34,large
39,1008,1,0,4,small
12,2340,1,0,14,large
12,2570,1,0,4,small
17,566,1,1,14,large
34,543,1,0,4,small
37,974,1,0,4,small
55,63,1,0,4,small
6,1901,1,0,4,small
13,743,1,1,3,small
26,130,1,0,14,large
28,313,1,0,4,small
38,34,1,0,6,small
39,475,1,0,6,small
9,159,1,0,15,large
37,983,1,1,34,large
48,531,1,0,4,small
12,180,1,1,4,small
26,464,1,0,14,large
26,930,2,0,3,small
34,194,1,0,4,small
1,726,1,1,34,large
6,3035,1,1,14,large
6,3265,1,0,4,small
13,925,1,0,34,large
18,524,1,0,14,large
19,210,1,0,4,small
22,15,1,0,4,small
28,504,1,0,4,small
29,817,1,0,4,small
36,93,1,1,14,large
48,355,1,0,2,small
4,164,2,1,67,large
13,759,1,0,5,small
17,384,1,0,14,large
36,876,1,0,1,small
37,1001,1,0,4,small
48,608,1,0,14,large
6,2772,1,0,34,large
26,66,1,0,4,small
47,527,1,0,4,small
53,206,1,1,4,small
55,295,1,0,6,small
4,39,1,0,14,large
8,115,2,1,14,large
16,30,3,0,34,large
20,112,1,0,4,small
23,131,1,0,34,large
39,946,1,0,14,large
12,598,1,0,4,small
21,629,1,0,6,small
37,41,1,0,4,small
48,2776,1,0,4,small
6,2868,1,1,2,small
10,111,2,0,4,small
22,148,1,0,4,small
39,550,1,0,3,small
42,429,1,0,34,large
48,1215,1,1,4,small
12,2190,1,0,6,small
24,39,1,0,20,large
29,22,1,0,14,large
36,646,1,1,2,small
37,257,1,0,4,small
42,1078,1,0,14,large
45,411,1,1,34,large
47,320,1,0,34,large
48,3052,1,1,34,large
51,649,1,1,15,large
5,26,1,0,34,large
48,504,1,1,4,small
6,823,1,0,4,small
12,2408,1,0,4,small
12,2454,1,0,2,small
51,274,1,0,34,large
53,276,1,0,6,small
13,349,1,0,4,small
18,253,1,0,34,large
27,36,1,0,14,large
29,406,1,0,4,small
34,455,1,0,4,small
37,877,1,1,14,large
37,1107,1,0,4,small
48,335,1,1,21,large
53,260,1,0,34,large
1,764,2,0,14,large
6,1707,1,1,14,large
9,51,1,0,14,large
24,204,1,0,4,small
26,310,1,1,14,large
45,760,1,0,4,small
48,541,1,1,3,small
48,3085,1,0,14,large
8,441,1,0,6,small
13,321,1,0,4,small
26,731,1,0,2,small
18,853,1,0,34,large
20,384,1,0,34,large
37,187,1,0,34,large
51,37,1,1,4,small
6,1112,1,0,5,small
18,202,2,0,20,large
21,98,1,1,34,large
24,345,1,1,20,large
29,838,1,0,34,large
37,241,1,0,15,large
37,174,1,1,34,large
12,1975,2,0,14,large
13,549,1,0,15,large
29,66,1,0,3,small
18,680,1,1,34,large
45,705,1,1,34,large
48,472,1,0,2,small
1,619,1,0,5,small
6,2988,1,0,3,small
13,897,1,0,34,large
17,691,1,1,14,large
35,331,1,0,34,large
47,511,1,0,15,large
6,2874,1,0,15,large
12,444,1,0,34,large
13,949,1,0,20,large
17,377,1,0,14,large
8,431,1,0,67,large
8,530,1,0,20,large
13,718,1,0,4,small
25,315,1,1,14,large
28,83,1,0,15,large
36,186,1,0,14,large
36,813,1,0,14,large
1,783,1,1,16,large
48,1642,1,1,4,small
51,182,1,0,21,large
4,145,3,0,34,large
4,530,1,0,6,small
41,245,1,0,4,small
4,540,1,0,4,small
23,117,1,0,14,large
26,56,2,0,14,large
36,201,1,0,34,large
36,661,1,0,14,large
38,46,1,1,14,large
39,621,1,0,6,small
45,562,1,1,2,small
6,745,1,0,34,large
34,68,1,0,4,small
36,209,1,0,34,large
51,352,1,0,4,small
1,809,1,0,4,small
6,3013,1,1,2,small
28,139,1,0,14,large
28,449,1,0,34,large
6,1004,1,1,4,small
33,44,2,1,15,large
34,146,1,1,4,small
36,396,1,0,21,large
39,812,1,0,34,large
48,1023,2,0,4,small
12,2444,1,0,4,small
21,304,2,0,14,large
35,158,1,1,34,large
37,864,1,1,4,small
39,396,1,0,4,small
40,199,1,0,34,large
12,1628,1,0,4,small
54,271,2,0,15,large
5,151,1,0,34,large
5,417,1,0,4,small
6,934,1,0,1,small
12,1816,2,0,10,small
15,76,1,1,5,small
29,665,1,0,4,small
40,476,1,0,34,large
45,752,1,0,34,large
51,643,1,0,34,large
1,558,1,1,4,small
4,422,1,1,4,small
6,1823,1,1,15,large
6,1882,1,1,4,small
12,1600,1,0,5,small
15,94,1,1,3,small
24,88,1,0,3,small
27,85,1,0,4,small
34,41,1,1,4,small
4,388,1,0,34,large
12,1484,1,0,4,small
13,1022,1,0,34,large
19,163,1,0,20,large
4,936,1,0,15,large
33,29,1,0,5,small
36,852,1,0,6,small
48,372,1,0,34,large
51,212,2,0,21,large
6,2870,1,0,4,small
21,479,1,0,1,small
38,9,1,0,34,large
39,263,1,0,4,small
8,104,1,0,14,large
25,150,1,1,4,small
37,735,1,0,15,large
47,319,1,0,4,small
47,507,1,0,4,small
48,3426,1,1,6,small
6,2795,2,1,1,small
17,643,1,0,20,large
26,686,1,0,4,small
29,127,1,1,4,small
34,161,2,1,2,small
48,1124,1,0,5,small
12,1293,1,1,6,small
21,575,5,0,4,small
22,631,1,1,34,large
32,81,1,0,14,large
12,1350,1,0,4,small
22,670,1,0,34,large
48,684,1,1,4,small
48,3205,1,0,34,large
28,116,1,0,2,small
37,752,1,0,14,large
12,3044,1,0,4,small
34,578,1,0,4,small
48,1106,1,1,34,large
48,3134,1,0,4,small
20,250,1,1,1,small
26,513,1,0,4,small
42,582,1,0,34,large
51,697,1,0,14,large
6,132,1,1,4,small
9,251,1,0,14,large
13,195,1,0,4,small
12,2640,1,1,34,large
42,90,1,1,14,large
54,165,1,0,2,small
6,325,2,1,4,small
27,184,1,0,6,small
13,912,1,0,4,small
16,43,1,0,14,large
19,37,1,1,4,small
29,853,1,1,4,small
36,891,1,1,34,large
48,2893,1,0,4,small
4,224,1,0,6,small
17,905,1,0,34,large
22,352,1,1,4,small
5,444,1,1,2,small
6,542,1,0,14,large
6,2070,1,1,4,small
12,2625,3,0,15,large
19,183,1,0,20,large
22,363,1,0,34,large
1,616,4,0,34,large
1,683,1,1,4,small
25,65,1,0,14,large
48,2974,1,0,34,large
8,111,1,0,14,large
12,902,1,0,2,small
13,110,1,0,14,large
21,276,2,0,14,large
25,287,1,0,4,small
29,100,1,1,34,large
37,947,1,0,34,large
42,645,1,0,4,small
1,446,1,0,14,large
12,228,1,0,4,small
23,44,1,1,16,large
40,242,1,0,4,small
48,2838,1,0,34,large
13,698,1,0,4,small
32,275,1,0,5,small
39,455,1,0,15,large
1,836,1,0,4,small
10,51,1,0,20,large
12,1943,1,0,1,small
13,584,1,0,15,large
17,893,1,1,4,small
34,21,1,1,4,small
48,1537,1,0,4,small
12,2687,1,0,4,small
49,86,1,1,34,large
29,308,1,0,34,large
12,2244,2,0,15,large
21,216,3,0,4,small
26,729,1,0,20,large
34,283,1,0,21,large
13,553,1,1,4,small
20,391,1,1,4,small
28,483,1,0,4,small
36,853,1,0,6,small
4,811,1,0,34,large
36,928,1,0,16,large
55,133,1,0,34,large
1,477,1,0,6,small
13,215,1,0,4,small
18,343,1,0,34,large
26,918,1,0,34,large
35,68,1,1,4,small
40,109,1,0,4,small
47,472,1,0,4,small
54,255,1,0,5,small
55,363,1,1,4,small
1,488,1,0,34,large
6,1675,1,0,9,rej
18,14,2,1,34,large
21,415,1,0,2,small
21,600,1,1,34,large
29,673,1,1,4,small
48,3287,1,0,4,small
53,132,1,1,6,small
6,1274,1,0,4,small
19,83,1,1,2,small
26,330,1,0,14,large
46,28,1,0,6,small
50,35,1,0,4,small
6,727,1,1,14,large
42,69,1,0,4,small
6,766,1,0,14,large
6,3330,4,1,4,small
32,74,1,0,14,large
49,127,1,0,14,large
5,35,1,0,14,large
23,132,1,0,34,large
30,150,1,0,34,large
48,2430,2,1,34,large
48,2501,1,0,15,large
6,2219,1,0,15,large
8,197,1,0,20,large
9,231,1,1,14,large
48,3015,2,0,14,large
6,851,1,0,4,small
26,765,1,0,6,small
37,507,1,0,4,small
42,1033,1,0,15,large
48,399,1,0,4,small
48,1125,1,0,34,large
48,1689,1,0,67,large
48,2854,1,1,4,small
48,3043,1,1,2,small
12,2291,1,0,4,small
12,3112,1,0,14,large
48,497,1,0,34,large
1,173,1,1,2,small
13,1175,1,0,34,large
37,229,1,0,4,small
1,550,1,0,4,small
12,2569,1,0,4,small
18,650,2,0,20,large
24,493,1,0,15,large
45,239,1,1,6,small
51,544,1,0,15,large
51,774,1,0,4,small
36,657,1,0,3,small
37,312,1,0,34,large
41,96,1,0,14,large
42,890,1,0,14,large
42,1062,1,1,6,small
8,389,1,1,14,large
28,28,1,0,34,large
29,50,1,0,14,large
41,267,1,1,14,large
45,152,1,0,4,small
12,1901,1,0,14,large
21,272,1,0,14,large
22,658,1,0,67,large
31,135,1,0,20,large
37,1307,1,0,4,small
45,538,1,1,14,large
13,172,2,0,4,small
28,551,1,0,34,large
48,211,1,0,67,large
56,30,1,0,14,large
4,752,1,0,20,large
12,2297,1,0,4,small
26,276,1,0,4,small
28,454,1,0,14,large
37,146,1,0,4,small
47,48,1,0,4,small
2,13,1,0,14,large
15,73,4,1,4,small
17,887,1,1,4,small
29,872,1,0,21,large
4,709,1,1,4,small
24,183,1,0,34,large
6,544,1,1,14,large
39,426,2,0,34,large
42,772,1,0,14,large
54,70,1,0,34,large
1,456,1,0,2,small
6,1046,1,0,4,small
21,599,2,1,4,small
37,869,1,1,2,small
37,1211,1,1,14,large
38,79,1,0,15,large
6,1038,1,0,4,small
12,2907,1,0,15,large
34,174,1,0,14,large
48,3380,1,1,34,large
53,337,1,0,4,small
1,594,1,1,4,small
12,3043,1,0,4,small
20,21,1,0,34,large
36,535,1,0,34,large
42,445,1,1,4,small
48,1429,1,1,2,small
48,2458,1,0,16,large
48,3372,1,0,34,large
6,2389,1,0,34,large
10,85,1,0,4,small
13,516,1,0,14,large
46,74,1,1,14,large
6,1414,1,0,4,small
23,159,1,0,4,small
55,80,1,0,20,large
12,1010,1,0,4,small
12,2427,1,0,6,small
39,862,1,0,4,small
48,3275,1,1,14,large
53,227,2,0,4,small
4,25,1,1,34,large
6,942,2,0,5,small
13,90,1,0,4,small
20,113,1,1,14,large
45,560,1,0,6,small
47,597,1,0,4,small
12,1921,1,0,4,small
12,2647,1,0,34,large
19,5,2,1,4,small
26,203,2,0,4,small
29,580,1,0,14,large
5,162,1,0,3,small
24,203,1,0,4,small
36,2,1,1,2,small
48,3086,1,0,14,large
51,295,1,0,20,large
6,1241,1,1,4,small
9,191,1,1,20,large
16,106,1,0,4,small
19,201,1,0,4,small
29,602,1,0,14,large
6,355,1,0,14,large
28,175,1,0,4,small
29,588,1,1,14,large
37,932,1,0,34,large
40,161,1,0,16,large
6,3154,1,1,14,large
47,93,1,0,15,large
6,1416,2,0,14,large
6,2907,1,1,6,small
12,1943,1,0,4,small
17,684,1,1,4,small
21,124,1,0,14,large
22,468,1,0,4,small
32,245,1,0,16,large
47,549,1,0,20,large
55,433,1,1,4,small
1,314,3,0,14,large
10,99,1,0,4,small
13,1218,1,0,4,small
21,313,1,1,14,large
29,335,1,0,4,small
39,200,1,1,4,small
56,88,1,0,6,small
6,659,1,0,4,small
24,455,1,0,67,large
29,37,1,1,4,small
34,152,1,0,14,large
6,2986,1,1,4,small
18,17,1,0,14,large
26,884,1,0,4,small
34,576,1,0,15,large
42,61,1,0,4,small
5,331,1,0,15,large
9,253,1,0,4,small
12,297,1,0,14,large
20,244,2,1,34,large
27,17,1,1,34,large
29,702,2,1,4,small
30,53,1,0,34,large
37,270,1,0,14,large
47,823,1,0,20,large
4,30,1,1,15,large
12,2283,1,0,4,small
17,878,2,1,14,large
24,398,1,0,4,small
37,160,1,0,4,small
37,1286,1,0,34,large
9,80,1,1,4,small
41,271,1,0,34,large
48,607,1,0,4,small
48,1800,1,0,21,large
51,199,1,0,6,small
37,835,1,0,14,large
46,4,1,0,34,large
4,704,2,0,5,small
6,73,1,0,15,large
12,2478,1,0,4,small
18,790,1,0,4,small
29,210,1,0,4,small
37,327,1,1,4,small
45,237,1,0,34,large
47,738,1,0,20,large
50,47,2,1,4,small
29,442,1,0,4,small
39,822,1,0,20,large
45,64,1,1,34,large
48,1102,1,0,5,small
55,281,2,1,4,small
22,279,1,0,4,small
48,3101,3,0,34,large
12,151,1,0,67,large
12,2305,1,0,4,small
34,589,1,0,5,small
37,1269,1,0,6,small
39,61,1,0,14,large
42,493,1,1,34,large
48,1966,1,0,14,large
45,74,2,0,6,small
47,466,1,1,34,large
55,165,1,0,6,small
13,932,1,0,34,large
19,16,1,1,34,large
27,202,1,0,4,small
37,38,1,0,2,small
6,1540,1,1,14,large
12,996,1,0,4,small
12,1726,1,0,4,small
28,390,1,0,34,large
36,135,1,1,14,large
6,1452,2,0,14,large
11,7,1,0,34,large
12,909,1,0,5,small
13,258,1,0,14,large
39,5,1,0,4,small
42,97,1,0,4,small
12,2242,1,0,14,large
36,863,1,0,4,small
12,1146,1,0,2,small
13,1365,1,0,34,large
26,213,1,0,14,large
5,374,1,0,14,large
13,1016,1,0,14,large
17,309,1,1,14,large
22,434,1,0,34,large
24,115,1,0,4,small
48,398,1,0,4,small
12,3034,1,0,15,large
13,1391,1,0,4,small
16,140,1,0,34,large
45,452,1,0,4,small
56,67,1,1,4,small
16,148,1,0,34,large
26,862,1,0,4,small
48,2436,1,0,3,small
55,196,1,0,4,small
56,93,1,0,4,small
6,524,1,0,39,large
26,290,1,0,4,small
41,22,2,1,6,small
45,327,1,0,14,large
45,342,1,1,4,small
48,2691,1,0,34,large
48,2804,1,0,20,large
51,288,1,0,14,large
26,321,1,1,6,small
29,616,1,0,14,large
54,263,1,0,4,small
17,639,1,0,2,small
34,124,1,1,4,small
39,423,1,0,14,large
48,1619,1,0,4,small
53,178,3,0,15,large
18,275,1,0,4,small
24,231,1,0,4,small
39,909,1,0,14,large
48,52,1,1,4,small
6,2864,1,0,20,large
17,718,1,0,1,small
36,39,1,1,4,small
47,633,1,0,1,small
51,125,1,0,34,large
4,777,1,0,34,large
16,143,1,0,6,small
35,324,1,0,4,small
41,384,1,0,4,small
47,82,1,0,34,large
8,272,1,0,67,large
26,352,1,0,34,large
26,814,1,0,20,large
41,376,1,0,4,small
45,401,2,0,34,large
5,270,1,0,4,small
10,22,1,0,14,large
26,344,1,0,34,large
29,91,1,1,34,large
36,31,1,1,4,small
45,605,1,0,34,large
38,68,1,1,34,large
45,336,1,1,4,small
48,572,4,1,14,large
48,709,1,0,6,small
48,2685,1,1,34,large
40,312,1,0,20,large
42,396,1,0,14,large
6,1634,1,0,2,small
6,2994,1,1,4,small
31,191,1,0,6,small
42,1030,1,0,4,small
48,1265,1,0,34,large
29,41,1,0,34,large
29,450,1,1,4,small
42,62,1,1,14,large
48,697,2,0,4,small
48,1754,1,1,4,small
21,523,1,0,20,large
22,692,1,0,4,small
26,783,2,0,20,large
47,826,1,0,34,large
48,2498,1,0,4,small
6,5,1,0,34,large
12,1467,1,0,15,large
18,852,1,0,34,large
51,483,1,0,14,large
12,399,1,0,15,large
12,1015,1,0,2,small
34,283,1,0,4,small
36,272,1,0,4,small
9,261,1,1,4,small
13,214,1,0,5,small
13,1118,1,1,15,large
24,349,1,0,15,large
48,1947,1,1,34,large
49,64,1,1,15,large
12,2149,1,0,15,large
17,850,1,0,14,large
48,536,2,0,34,large
1,142,1,1,20,large
8,222,1,1,15,large
34,561,1,0,9,rej
39,749,1,0,4,small
15,49,1,0,14,large
18,120,1,0,34,large
36,322,1,1,4,small
12,2966,1,0,14,large
27,216,1,0,4,small
42,134,1,0,6,small
42,751,1,0,20,large
1,682,2,0,4,small
6,220,1,0,14,large
6,2986,1,1,21,large
13,994,1,1,2,small
21,23,1,0,20,large
29,16,1,1,14,large
37,83,1,0,14,large
1,535,1,0,1,small
8,487,1,0,4,small
12,894,1,0,16,large
13,426,1,0,34,large
1,383,1,0,4,small
6,1999,1,1,34,large
8,579,1,1,34,large
22,595,1,0,34,large
34,441,1,0,1,small
47,249,1,0,4,small
12,479,1,0,20,large
12,481,2,0,2,small
37,417,1,0,34,large
13,1001,1,0,4,small
1,501,1,0,14,large
12,507,1,0,4,small
12,628,1,1,20,large
42,354,1,0,34,large
48,1237,1,1,4,small
55,9,1,1,20,large
34,103,1,0,14,large
39,584,1,0,34,large
48,1571,1,0,34,large
48,2037,1,0,4,small
53,524,2,0,4,small
8,334,1,1,34,large
13,118,1,0,34,large
18,341,1,0,6,small
18,742,1,0,34,large
32,5,1,0,4,small
13,1254,1,0,14,large
24,101,1,0,4,small
24,120,1,1,34,large
27,225,1,1,14,large
35,191,1,0,4,small
42,195,1,1,14,large
6,2753,1,1,4,small
12,1030,1,0,34,large
13,786,1,0,34,large
13,890,1,0,4,small
34,345,1,0,4,small
35,18,1,0,4,small
48,828,2,0,4,small
12,255,1,0,34,large
13,1343,1,0,34,large
22,377,1,0,1,small
22,567,1,0,4,small
41,144,1,0,21,large
42,510,1,1,6,small
48,3332,1,1,67,large
8,208,1,0,14,large
13,140,1,1,4,small
15,92,1,1,34,large
24,93,1,0,4,small
26,755,1,0,21,large
36,704,1,0,4,small
41,274,1,0,4,small
45,57,2,0,34,large
47,687,1,0,34,large
1,620,1,0,4,small
4,735,1,0,4,small
12,2214,1,0,34,large
17,150,1,0,20,large
4,743,1,0,4,small
8,27,1,1,14,large
36,139,1,0,5,small
6,2946,1,1,34,large
21,158,2,0,4,small
26,193,1,1,34,large
48,1568,1,0,2,small
55,57,1,1,4,small
6,2238,2,1,2,small
6,3020,1,0,4,small
37,842,1,1,4,small
48,782,3,0,4,small
21,326,1,0,4,small
13,1312,1,0,6,small
26,177,2,1,4,small
48,2371,1,1,5,small
48,2594,1,0,4,small
6,1858,1,0,21,large
12,1653,1,0,6,small
12,2033,1,0,34,large
17,607,1,1,14,large
18,388,1,1,34,large
29,555,1,1,20,large
48,845,1,0,4,small
12,871,1,0,4,small
40,558,1,0,1,small
48,853,1,0,4,small
48,859,1,0,4,small
25,323,1,0,4,small
28,616,1,0,34,large
37,1133,3,0,15,large
48,1611,1,0,5,small
48,1653,1,0,4,small
5,6,1,0,14,large
6,2069,1,0,34,large
12,769,1,0,3,small
48,332,3,1,34,large
55,348,1,0,14,large
6,1422,2,0,15,large
6,2542,1,0,4,small
6,3311,1,0,15,large
17,316,1,0,20,large
18,595,1,0,4,small
48,2303,1,0,3,small
24,414,1,1,14,large
26,103,3,0,34,large
29,49,1,0,34,large
39,160,1,1,34,large
40,447,1,1,34,large
48,1995,1,0,34,large
4,483,1,0,5,small
9,8,1,0,4,small
12,612,1,0,4,small
13,22,1,0,20,large
17,336,1,0,1,small
45,76,1,0,14,large
16,15,1,0,34,large
29,151,1,0,2,small
13,361,1,0,34,large
17,277,2,0,4,small
39,931,1,0,14,large
53,340,1,1,6,small
4,497,2,0,34,large
6,808,1,0,4,small
20,182,1,0,4,small
28,92,1,1,34,large
6,3302,1,0,3,small
40,277,1,0,34,large
1,196,1,0,4,small
29,125,1,0,14,large
29,492,1,1,4,small
37,350,1,0,2,small
6,2901,1,1,6,small
28,279,1,0,14,large
45,98,1,1,4,small
47,105,1,0,6,small
48,1096,1,0,4,small
48,1879,1,1,4,small
48,2128,1,0,34,large
53,280,1,1,4,small
55,506,1,1,2,small
6,2616,2,0,4,small
35,4,1,0,4,small
39,590,1,0,34,large
48,2679,1,0,4,small
54,186,1,0,34,large
39,618,1,0,4,small
48,2796,1,0,4,small
2,8,1,1,34,large
6,159,1,0,4,small
12,2576,1,0,34,large
12,2582,1,0,34,large
17,676,1,0,21,large
37,1093,1,0,4,small
45,735,1,0,15,large
53,9,1,0,4,small
53,246,1,0,34,large
12,88,1,0,34,large
13,1045,1,0,34,large
17,183,1,1,4,small
37,69,1,0,14,large
39,540,1,0,4,small
47,257,1,0,4,small
55,354,1,0,4,small
17,974,1,1,15,large
18,30,1,0,4,small
19,138,1,1,15,large
34,187,1,0,4,small
34,401,1,0,34,large
35,77,1,1,2,small
37,1204,1,0,4,small
37,1210,1,0,4,small
6,3164,2,0,4,small
48,2147,1,0,15,large
13,650,1,0,20,large
39,382,1,0,20,large
49,245,1,0,14,large
53,281,1,1,4,small
6,3268,1,1,6,small
26,626,2,0,15,large
34,110,1,0,14,large
12,1016,1,0,34,large
6,2912,1,0,4,small
6,2929,1,1,2,small
